# Region type : faceZone OutSurface
# Faces  :      514
# Area   :      4.06369499e+01
# Time          	areaAverage(surfaceInterpolate(p))
0.002           
93.532          	-1.28462168e-01
93.732          	-1.28462168e-01
93.932          	-1.28462168e-01
94.132          	-1.17431960e-01
94.332          	-1.17431960e-01
94.532          	-1.17431960e-01
94.732          	-1.17431960e-01
94.932          	-1.17431960e-01
95.132          	-1.17431960e-01
95.332          	-1.17431960e-01
95.532          	-1.17431960e-01
95.732          	-1.17431960e-01
95.932          	-1.17431960e-01
96.132          	-1.14049221e-01
96.332          	-1.14049221e-01
96.532          	-1.14049221e-01
96.732          	-1.14049221e-01
96.932          	-1.14049221e-01
97.132          	-1.14049221e-01
97.332          	-1.14049221e-01
97.532          	-1.14049221e-01
97.732          	-1.14049221e-01
97.932          	-1.14049221e-01
98.132          	-1.24589073e-01
98.332          	-1.24589073e-01
98.532          	-1.24589073e-01
98.732          	-1.24589073e-01
98.932          	-1.24589073e-01
99.132          	-1.24589073e-01
99.332          	-1.24589073e-01
99.532          	-1.24589073e-01
99.732          	-1.24589073e-01
99.932          	-1.24589073e-01
100.132         	-1.10653645e-01
100.332         	-1.10653645e-01
100.532         	-1.10653645e-01
100.732         	-1.10653645e-01
100.932         	-1.10653645e-01
101.132         	-1.10653645e-01
101.332         	-1.10653645e-01
101.532         	-1.10653645e-01
101.732         	-1.10653645e-01
101.932         	-1.10653645e-01
102.132         	-1.16331090e-01
102.332         	-1.16331090e-01
102.532         	-1.16331090e-01
102.732         	-1.16331090e-01
102.932         	-1.16331090e-01
103.132         	-1.16331090e-01
103.332         	-1.16331090e-01
103.532         	-1.16331090e-01
103.732         	-1.16331090e-01
103.932         	-1.16331090e-01
104.132         	-1.19200616e-01
104.332         	-1.19200616e-01
104.532         	-1.19200616e-01
104.732         	-1.19200616e-01
104.932         	-1.19200616e-01
105.132         	-1.19200616e-01
105.332         	-1.19200616e-01
105.532         	-1.19200616e-01
105.732         	-1.19200616e-01
105.932         	-1.19200616e-01
106.132         	-1.42762835e-01
106.332         	-1.42762835e-01
106.532         	-1.42762835e-01
106.732         	-1.42762835e-01
106.932         	-1.42762835e-01
107.132         	-1.42762835e-01
107.332         	-1.42762835e-01
107.532         	-1.42762835e-01
107.732         	-1.42762835e-01
107.932         	-1.42762835e-01
108.132         	-1.26372727e-01
108.332         	-1.26372727e-01
108.532         	-1.26372727e-01
108.732         	-1.26372727e-01
108.932         	-1.26372727e-01
109.132         	-1.26372727e-01
109.332         	-1.26372727e-01
109.532         	-1.26372727e-01
109.732         	-1.26372727e-01
109.932         	-1.26372727e-01
110.132         	-1.22989588e-01
110.332         	-1.22989588e-01
110.532         	-1.22989588e-01
110.732         	-1.22989588e-01
110.932         	-1.22989588e-01
111.132         	-1.22989588e-01
111.332         	-1.22989588e-01
111.532         	-1.22989588e-01
111.732         	-1.22989588e-01
111.932         	-1.22989588e-01
112.132         	-1.39052676e-01
112.332         	-1.39052676e-01
112.532         	-1.39052676e-01
112.732         	-1.39052676e-01
112.932         	-1.39052676e-01
113.132         	-1.39052676e-01
113.332         	-1.39052676e-01
113.532         	-1.39052676e-01
113.732         	-1.39052676e-01
113.932         	-1.39052676e-01
114.132         	-1.18776241e-01
114.332         	-1.18776241e-01
114.532         	-1.18776241e-01
114.732         	-1.18776241e-01
114.932         	-1.18776241e-01
115.132         	-1.18776241e-01
115.332         	-1.18776241e-01
115.532         	-1.18776241e-01
115.732         	-1.18776241e-01
115.932         	-1.18776241e-01
116.132         	-1.20610606e-01
116.332         	-1.20610606e-01
116.532         	-1.20610606e-01
116.732         	-1.20610606e-01
116.932         	-1.20610606e-01
117.132         	-1.20610606e-01
117.332         	-1.20610606e-01
117.532         	-1.20610606e-01
117.732         	-1.20610606e-01
117.932         	-1.20610606e-01
118.132         	-1.15970364e-01
118.332         	-1.15970364e-01
118.532         	-1.15970364e-01
118.732         	-1.15970364e-01
118.932         	-1.15970364e-01
119.132         	-1.15970364e-01
119.332         	-1.15970364e-01
119.532         	-1.15970364e-01
119.732         	-1.15970364e-01
119.932         	-1.15970364e-01
120.132         	-1.14780704e-01
120.332         	-1.14780704e-01
120.532         	-1.14780704e-01
120.732         	-1.14780704e-01
120.932         	-1.14780704e-01
121.132         	-1.14780704e-01
121.332         	-1.14780704e-01
121.532         	-1.14780704e-01
121.732         	-1.14780704e-01
121.932         	-1.14780704e-01
122.132         	-1.08188539e-01
122.332         	-1.08188539e-01
122.532         	-1.08188539e-01
122.732         	-1.08188539e-01
122.932         	-1.08188539e-01
123.132         	-1.08188539e-01
123.332         	-1.08188539e-01
123.532         	-1.08188539e-01
123.732         	-1.08188539e-01
123.932         	-1.08188539e-01
124.132         	-1.10812103e-01
124.332         	-1.10812103e-01
124.532         	-1.10812103e-01
124.732         	-1.10812103e-01
124.932         	-1.10812103e-01
125.132         	-1.10812103e-01
125.332         	-1.10812103e-01
125.532         	-1.10812103e-01
125.732         	-1.10812103e-01
125.932         	-1.10812103e-01
126.132         	-1.19643220e-01
126.332         	-1.19643220e-01
126.532         	-1.19643220e-01
126.732         	-1.19643220e-01
126.932         	-1.19643220e-01
127.132         	-1.19643220e-01
127.332         	-1.19643220e-01
127.532         	-1.19643220e-01
127.732         	-1.19643220e-01
127.932         	-1.19643220e-01
128.132         	-1.12575486e-01
128.332         	-1.12575486e-01
128.532         	-1.12575486e-01
128.732         	-1.12575486e-01
128.932         	-1.12575486e-01
129.132         	-1.12575486e-01
129.332         	-1.12575486e-01
129.532         	-1.12575486e-01
129.732         	-1.12575486e-01
129.932         	-1.12575486e-01
130.132         	-1.30673195e-01
130.332         	-1.30673195e-01
130.532         	-1.30673195e-01
130.732         	-1.30673195e-01
130.932         	-1.30673195e-01
131.132         	-1.30673195e-01
131.332         	-1.30673195e-01
131.532         	-1.30673195e-01
131.732         	-1.30673195e-01
131.932         	-1.30673195e-01
132.132         	-1.22031194e-01
132.332         	-1.22031194e-01
132.532         	-1.22031194e-01
132.732         	-1.22031194e-01
132.932         	-1.22031194e-01
133.132         	-1.22031194e-01
133.332         	-1.22031194e-01
133.532         	-1.22031194e-01
133.732         	-1.22031194e-01
133.932         	-1.22031194e-01
134.132         	-1.04491075e-01
134.332         	-1.04491075e-01
134.532         	-1.04491075e-01
134.732         	-1.04491075e-01
134.932         	-1.04491075e-01
135.132         	-1.04491075e-01
135.332         	-1.04491075e-01
135.532         	-1.04491075e-01
135.732         	-1.04491075e-01
135.932         	-1.04491075e-01
136.132         	-1.23819432e-01
136.332         	-1.23819432e-01
136.532         	-1.23819432e-01
136.732         	-1.23819432e-01
136.932         	-1.23819432e-01
137.132         	-1.23819432e-01
137.332         	-1.23819432e-01
137.532         	-1.23819432e-01
137.732         	-1.23819432e-01
137.932         	-1.23819432e-01
138.132         	-1.07005760e-01
138.332         	-1.07005760e-01
138.532         	-1.07005760e-01
138.732         	-1.07005760e-01
138.932         	-1.07005760e-01
139.132         	-1.07005760e-01
139.332         	-1.07005760e-01
139.532         	-1.07005760e-01
139.732         	-1.07005760e-01
139.932         	-1.07005760e-01
140.132         	-1.15885475e-01
140.332         	-1.15885475e-01
140.532         	-1.15885475e-01
140.732         	-1.15885475e-01
140.932         	-1.15885475e-01
141.132         	-1.15885475e-01
141.332         	-1.15885475e-01
141.532         	-1.15885475e-01
141.732         	-1.15885475e-01
141.932         	-1.15885475e-01
142.132         	-1.27363964e-01
142.332         	-1.27363964e-01
142.532         	-1.27363964e-01
142.732         	-1.27363964e-01
142.932         	-1.27363964e-01
143.132         	-1.27363964e-01
143.332         	-1.27363964e-01
143.532         	-1.27363964e-01
143.732         	-1.27363964e-01
143.932         	-1.27363964e-01
144.132         	-1.11380749e-01
144.332         	-1.11380749e-01
144.532         	-1.11380749e-01
144.732         	-1.11380749e-01
144.932         	-1.11380749e-01
145.132         	-1.11380749e-01
145.332         	-1.11380749e-01
145.532         	-1.11380749e-01
145.732         	-1.11380749e-01
145.932         	-1.11380749e-01
146.132         	-1.05494856e-01
146.332         	-1.05494856e-01
146.532         	-1.05494856e-01
146.732         	-1.05494856e-01
146.932         	-1.05494856e-01
147.132         	-1.05494856e-01
147.332         	-1.05494856e-01
147.532         	-1.05494856e-01
147.732         	-1.05494856e-01
147.932         	-1.05494856e-01
148.132         	-1.15453895e-01
148.332         	-1.15453895e-01
148.532         	-1.15453895e-01
148.732         	-1.15453895e-01
148.932         	-1.15453895e-01
149.132         	-1.15453895e-01
149.332         	-1.15453895e-01
149.532         	-1.15453895e-01
149.732         	-1.15453895e-01
149.932         	-1.15453895e-01
150.132         	-1.18990896e-01
150.332         	-1.18990896e-01
150.532         	-1.18990896e-01
150.732         	-1.18990896e-01
150.932         	-1.18990896e-01
151.132         	-1.18990896e-01
151.332         	-1.18990896e-01
151.532         	-1.18990896e-01
151.732         	-1.18990896e-01
151.932         	-1.18990896e-01
152.132         	-9.60074840e-02
152.332         	-9.60074840e-02
152.532         	-9.60074840e-02
152.732         	-9.60074840e-02
152.932         	-9.60074840e-02
153.132         	-9.60074840e-02
153.332         	-9.60074840e-02
153.532         	-9.60074840e-02
153.732         	-9.60074840e-02
153.932         	-9.60074840e-02
154.132         	-1.03334983e-01
154.332         	-1.03334983e-01
154.532         	-1.03334983e-01
154.732         	-1.03334983e-01
154.932         	-1.03334983e-01
155.132         	-1.03334983e-01
155.332         	-1.03334983e-01
